alpha, beta, c, latent_features, steps, NDCG
0.01, 1, 10, 70, 150, 0.3215036979924861
0.01, 1, 10, 70, 200, 0.34693590961464804
0.01, 1, 10, 70, 250, 0.32980022832353273
0.01, 1, 10, 90, 100, 0.32964952251436264
0.01, 1, 10, 90, 150, 0.3350127648586401
0.01, 1, 10, 90, 200, 0.31792439693531027
0.01, 1, 10, 90, 250, 0.30047124295074495
0.01, 1, 10, 110, 100, 0.2973884085472713
0.01, 1, 10, 110, 150, 0.31696498494325803
0.01, 1, 10, 110, 200, 0.32412144077068583
0.01, 1, 10, 110, 250, 0.30486955972647367
0.01, 1, 1, 3, 100, 0.3429318095099111
0.01, 1, 1, 3, 150, 0.29974342458017106
0.01, 1, 1, 3, 200, 0.3222432240050188
0.01, 1, 1, 3, 250, 0.3206847899868508
0.01, 1, 1, 10, 100, 0.330359151647245
0.01, 1, 1, 10, 150, 0.32302428595864763
0.01, 1, 1, 10, 200, 0.3233524838727408
0.01, 1, 1, 10, 250, 0.30148409598512194
0.01, 1, 1, 30, 100, 0.3280340472998802
0.01, 1, 1, 30, 150, 0.361221682343937
0.01, 1, 1, 30, 200, 0.3388376136742792
0.01, 1, 1, 30, 250, 0.33114783738358544
0.01, 1, 1, 50, 100, 0.33070479530781893
0.01, 1, 1, 50, 150, 0.3093058319569351
0.01, 1, 1, 50, 200, 0.30642302579861425
0.01, 1, 1, 50, 250, 0.3701007323292403
0.01, 1, 1, 70, 100, 0.3301154038666745
0.01, 1, 1, 70, 150, 0.3320984498901457
0.01, 1, 1, 70, 200, 0.31801166005677584
0.01, 1, 1, 70, 250, 0.3331138312867196
0.01, 1, 1, 90, 100, 0.32510596188526675
0.01, 1, 1, 90, 150, 0.334984470309097
0.01, 1, 1, 90, 200, 0.32997100585512695
0.01, 1, 1, 90, 250, 0.3574575156211958
0.01, 1, 1, 110, 100, 0.31760984542370596
0.01, 1, 1, 110, 150, 0.3147064511596478
0.01, 1, 1, 110, 200, 0.30881397265481814
0.01, 1, 1, 110, 250, 0.3249381893410035
0.01, 1, 0.1, 3, 100, 0.13708137347071767
0.01, 1, 0.1, 3, 150, 0.15235044062651892
0.01, 1, 0.1, 3, 200, 0.13378275018259347
0.01, 1, 0.1, 3, 250, 0.12834351406698033
0.01, 1, 0.1, 10, 100, 0.12673924525401364
0.01, 1, 0.1, 10, 150, 0.13967169228399612
0.01, 1, 0.1, 10, 200, 0.132659546762625
0.01, 1, 0.1, 10, 250, 0.15522214307650695
0.01, 1, 0.1, 30, 100, 0.11735243443127141
0.01, 1, 0.1, 30, 150, 0.1453107592332148
0.01, 1, 0.1, 30, 200, 0.15895798721580628
0.01, 1, 0.1, 30, 250, 0.13431068374081964
0.01, 1, 0.1, 50, 100, 0.12222445076655117
0.01, 1, 0.1, 50, 150, 0.12717797190406266
0.01, 1, 0.1, 50, 200, 0.13035038218148526
0.01, 1, 0.1, 50, 250, 0.13576849651688716
0.01, 1, 0.1, 70, 100, 0.1442539725149832
0.01, 1, 0.1, 70, 150, 0.12573817637014492
0.01, 1, 0.1, 70, 200, 0.13930996458683675
0.01, 1, 0.1, 70, 250, 0.12693721790074902
0.01, 1, 0.1, 90, 100, 0.13250892279736814
0.01, 1, 0.1, 90, 150, 0.13933887728761732
0.01, 1, 0.1, 90, 200, 0.12632889141263626
0.01, 1, 0.1, 90, 250, 0.13358214056321693
0.01, 1, 0.1, 110, 100, 0.14615077032914148
0.01, 1, 0.1, 110, 150, 0.12969219145802155
0.01, 1, 0.1, 110, 200, 0.11916749489365736
0.01, 1, 0.1, 110, 250, 0.11241643308596515
0.01, 1, 0.01, 3, 100, 0.14185822100717244
0.01, 1, 0.01, 3, 150, 0.1317583004780615
0.01, 1, 0.01, 3, 200, 0.1251327243966932
0.01, 1, 0.01, 3, 250, 0.12734765657256408
0.01, 1, 0.01, 10, 100, 0.12299495959679696
0.01, 1, 0.01, 10, 150, 0.1258787421716084
0.01, 1, 0.01, 10, 200, 0.12495488600707606
0.01, 1, 0.01, 10, 250, 0.14396580679456594
0.01, 1, 0.01, 30, 100, 0.1310610647301601
0.01, 1, 0.01, 30, 150, 0.1325910497578705
0.01, 1, 0.01, 30, 200, 0.1328329705906553
0.01, 1, 0.01, 30, 250, 0.125958442626942
0.01, 1, 0.01, 50, 100, 0.1289644709909595
0.01, 1, 0.01, 50, 150, 0.10951659848662239
0.01, 1, 0.01, 50, 200, 0.13674096958196616
0.01, 1, 0.01, 50, 250, 0.12450649492824929
0.01, 1, 0.01, 70, 100, 0.13319078136353338
0.01, 1, 0.01, 70, 150, 0.13710017271878183
0.01, 1, 0.01, 70, 200, 0.12733653792108673
0.01, 1, 0.01, 70, 250, 0.1268139319234734
0.01, 1, 0.01, 90, 100, 0.1391346764103272
0.01, 1, 0.01, 90, 150, 0.12115274604679899
0.01, 1, 0.01, 90, 200, 0.13587022448207065
0.01, 1, 0.01, 90, 250, 0.11460221697500218
0.01, 1, 0.01, 110, 100, 0.1504459801273029
0.01, 1, 0.01, 110, 150, 0.1240782391096402
0.01, 1, 0.01, 110, 200, 0.1309099355108905
0.01, 1, 0.01, 110, 250, 0.1380275192314075
0.01, 0.01, 100, 3, 100, 0.329188667780033
0.01, 0.01, 100, 3, 150, 0.3086036821266012
0.01, 0.01, 100, 3, 200, 0.36324384092201817
0.01, 0.01, 100, 3, 250, 0.31114907975470485
0.01, 0.01, 100, 10, 100, 0.4406423525859365
0.01, 0.01, 100, 10, 150, 0.4242999460675374
0.01, 0.01, 100, 10, 200, 0.4398752845080892
0.01, 0.01, 100, 10, 250, 0.45945323327606064
0.01, 0.01, 100, 30, 100, 0.38474540204764074
0.01, 0.01, 100, 30, 150, 0.345972284068615
0.01, 0.01, 100, 30, 200, 0.38717354699050405
0.01, 0.01, 100, 30, 250, 0.3485372127121324
0.01, 0.01, 100, 50, 100, 0.37369912128467647
0.01, 0.01, 100, 50, 150, 0.3622176920466076
0.01, 0.01, 100, 50, 200, 0.34578309690549874
0.01, 0.01, 100, 50, 250, 0.3497004056610685
0.01, 0.01, 100, 70, 100, 0.3289451789856803
0.01, 0.01, 100, 70, 150, 0.3408687895498818
0.01, 0.01, 100, 70, 200, 0.34337064057269506
0.01, 0.01, 100, 70, 250, 0.3438273247590136
0.01, 0.01, 100, 90, 100, 0.3610913780507923
0.01, 0.01, 100, 90, 150, 0.36064717312887806
0.01, 0.01, 100, 90, 200, 0.33625024442517526
0.01, 0.01, 100, 90, 250, 0.3318252603443341
0.01, 0.01, 100, 110, 100, 0.3434568289249538
0.01, 0.01, 100, 110, 150, 0.33573342653995203
0.01, 0.01, 100, 110, 200, 0.33786764396618674
0.01, 0.01, 100, 110, 250, 0.3253422673360775
0.01, 0.01, 10, 3, 100, 0.3162559593215496
0.01, 0.01, 10, 3, 150, 0.3213844750420061
0.01, 0.01, 10, 3, 200, 0.2925692272623424
0.01, 0.01, 10, 3, 250, 0.32690716914443235
0.01, 0.01, 10, 10, 100, 0.40461366016246036
0.01, 0.01, 10, 10, 150, 0.4127192597349243
0.01, 0.01, 10, 10, 200, 0.3889710722227901
0.01, 0.01, 10, 10, 250, 0.39629240004343186
0.01, 0.01, 10, 30, 100, 0.31724050061888626
0.01, 0.01, 10, 30, 150, 0.331159560472727
0.01, 0.01, 10, 30, 200, 0.33359034860642206
0.01, 0.01, 10, 30, 250, 0.3366733812839447
0.01, 0.01, 10, 50, 100, 0.2893613565329837
0.01, 0.01, 10, 50, 150, 0.28556235375118455
0.01, 0.01, 10, 50, 200, 0.2953736903649361
0.01, 0.01, 10, 50, 250, 0.29549631888261635
0.01, 0.01, 10, 70, 100, 0.3129533022353168
0.01, 0.01, 10, 70, 150, 0.30605627237607164
0.01, 0.01, 10, 70, 200, 0.27041511677520225
0.01, 0.01, 10, 70, 250, 0.28480540576434826
0.01, 0.01, 10, 90, 100, 0.29638105298426454
0.01, 0.01, 10, 90, 150, 0.2874705933819569
0.01, 0.01, 10, 90, 200, 0.2795105578907603
0.01, 0.01, 10, 90, 250, 0.28330672875432755
0.01, 0.01, 10, 110, 100, 0.2785629539082665
0.01, 0.01, 10, 110, 150, 0.2890895007664449
0.01, 0.01, 10, 110, 200, 0.274964028384742
0.01, 0.01, 10, 110, 250, 0.2761147108401897
0.01, 0.01, 1, 3, 100, 0.33076877029117996
0.01, 0.01, 1, 3, 150, 0.333073345059561
0.01, 0.01, 1, 3, 200, 0.3173209804990565
0.01, 0.01, 1, 3, 250, 0.32608446169977284
0.01, 0.01, 1, 10, 100, 0.4288081853852562
0.01, 0.01, 1, 10, 150, 0.39517473623140453
0.01, 0.01, 1, 10, 200, 0.3793963674022971
0.01, 0.01, 1, 10, 250, 0.40254740966895997
0.01, 0.01, 1, 30, 100, 0.319647071491622
0.01, 0.01, 1, 30, 150, 0.3044194255448626
0.01, 0.01, 1, 30, 200, 0.3114147782443763
0.01, 0.01, 1, 30, 250, 0.2857748086194432
0.01, 0.01, 1, 50, 100, 0.22684520498853503
0.01, 0.01, 1, 50, 150, 0.1924766514650621
0.01, 0.01, 1, 50, 200, 0.24377098253770405
0.01, 0.01, 1, 50, 250, 0.20783572723066157
0.01, 0.01, 1, 70, 100, 0.1732751090709773
0.01, 0.01, 1, 70, 150, 0.17015039191606193
0.01, 0.01, 1, 70, 200, 0.17901389444755803
0.01, 0.01, 1, 70, 250, 0.15883237229319208
0.01, 0.01, 1, 90, 100, 0.2945979497299219
0.01, 0.01, 1, 90, 150, 0.29907446552020867
0.01, 0.01, 1, 90, 200, 0.3179643897994365
0.01, 0.01, 1, 90, 250, 0.30296104426983955
0.01, 0.01, 1, 110, 100, 0.3116447891292
0.01, 0.01, 1, 110, 150, 0.32339674898391607
0.01, 0.01, 1, 110, 200, 0.3171454370666353
0.01, 0.01, 1, 110, 250, 0.28134995441575333
0.01, 0.01, 0.1, 3, 100, 0.34211206559564855
0.01, 0.01, 0.1, 3, 150, 0.3296116414884747
0.01, 0.01, 0.1, 3, 200, 0.33510484286690484
0.01, 0.01, 0.1, 3, 250, 0.3163459632345831
0.01, 0.01, 0.1, 10, 100, 0.4019764655641957
0.01, 0.01, 0.1, 10, 150, 0.4047518800380533
0.01, 0.01, 0.1, 10, 200, 0.4276307948377681
0.01, 0.01, 0.1, 10, 250, 0.42020695817478354
0.01, 0.01, 0.1, 30, 100, 0.31030886123790385
0.01, 0.01, 0.1, 30, 150, 0.290789179170435
0.01, 0.01, 0.1, 30, 200, 0.26916227950755295
0.01, 0.01, 0.1, 30, 250, 0.3139823987476811
0.01, 0.01, 0.1, 50, 100, 0.21330898992053793
0.01, 0.01, 0.1, 50, 150, 0.2195426203505403
0.01, 0.01, 0.1, 50, 200, 0.20262464116689322
0.01, 0.01, 0.1, 50, 250, 0.21733248259636365
0.01, 0.01, 0.1, 70, 100, 0.14584914185228773
0.01, 0.01, 0.1, 70, 150, 0.16472446196737903
0.01, 0.01, 0.1, 70, 200, 0.16271909475860682
0.01, 0.01, 0.1, 70, 250, 0.14361219983985868
0.01, 0.01, 0.1, 90, 100, 0.332957830529683
0.01, 0.01, 0.1, 90, 150, 0.36798071837627416
0.01, 0.01, 0.1, 90, 200, 0.3559442787015631
0.01, 0.01, 0.1, 90, 250, 0.3569124461511089
0.01, 0.01, 0.1, 110, 100, 0.32106623340277446
0.01, 0.01, 0.1, 110, 150, 0.37595274305791165
0.01, 0.01, 0.1, 110, 200, 0.37026629265353195
0.01, 0.01, 0.1, 110, 250, 0.3963266881029469
0.01, 0.01, 0.01, 3, 100, 0.12178553194795537
0.01, 0.01, 0.01, 3, 150, 0.11500055302302153
0.01, 0.01, 0.01, 3, 200, 0.11423708523215602
0.01, 0.01, 0.01, 3, 250, 0.15012772837755978
0.01, 0.01, 0.01, 10, 100, 0.43074355220428495
0.01, 0.01, 0.01, 10, 150, 0.4008721830788038
0.01, 0.01, 0.01, 10, 200, 0.43610983177824914
0.01, 0.01, 0.01, 10, 250, 0.434798602260086
0.01, 0.01, 0.01, 30, 100, 0.29740770272635747
0.01, 0.01, 0.01, 30, 150, 0.29633755140015133
0.01, 0.01, 0.01, 30, 200, 0.2908081963633091
0.01, 0.01, 0.01, 30, 250, 0.31554548904992064
0.01, 0.01, 0.01, 50, 100, 0.20438182080303752
0.01, 0.01, 0.01, 50, 150, 0.23895727848931395
0.01, 0.01, 0.01, 50, 200, 0.23144065683880208
0.01, 0.01, 0.01, 50, 250, 0.211323015249916
0.01, 0.01, 0.01, 70, 100, 0.1677235132842849
0.01, 0.01, 0.01, 70, 150, 0.1864816390290712
0.01, 0.01, 0.01, 70, 200, 0.18741824648289498
0.01, 0.01, 0.01, 70, 250, 0.2074493536874093
0.01, 0.01, 0.01, 90, 100, 0.2974115887687587
0.01, 0.01, 0.01, 90, 150, 0.3597239446564857
0.01, 0.01, 0.01, 90, 200, 0.33963730817740007
0.01, 0.01, 0.01, 90, 250, 0.361635264286679
0.01, 0.01, 0.01, 110, 100, 0.34408819304247407
0.01, 0.01, 0.01, 110, 150, 0.36821087202290925
0.01, 0.01, 0.01, 110, 200, 0.39990209504491875
0.01, 0.01, 0.01, 110, 250, 0.41292470561403405
0.01, 0.0001, 100, 3, 100, 0.30236567804282816
0.01, 0.0001, 100, 3, 150, 0.336263950608556
0.01, 0.0001, 100, 3, 200, 0.3383918919272717
0.01, 0.0001, 100, 3, 250, 0.31430572042727095
0.01, 0.0001, 100, 10, 100, 0.46785239921969385
0.01, 0.0001, 100, 10, 150, 0.45304309482011057
0.01, 0.0001, 100, 10, 200, 0.4541940982904358
0.01, 0.0001, 100, 10, 250, 0.4103361317068196
0.01, 0.0001, 100, 30, 100, 0.379440919231919
0.01, 0.0001, 100, 30, 150, 0.31169419168328827
0.01, 0.0001, 100, 30, 200, 0.2606830466558434
0.01, 0.0001, 100, 30, 250, 0.3237080838907829
0.01, 0.0001, 100, 50, 100, 0.22253796667339049
0.01, 0.0001, 100, 50, 150, 0.1812200984372106
0.01, 0.0001, 100, 50, 200, 0.15936577776172367
0.01, 0.0001, 100, 50, 250, 0.19390743203775798
0.01, 0.0001, 100, 70, 100, 0.14373774152714802
0.01, 0.0001, 100, 70, 150, 0.10147735146526887
0.01, 0.0001, 100, 70, 200, 0.09580283706601105
0.01, 0.0001, 100, 70, 250, 0.10467833961576427
0.01, 0.0001, 100, 90, 100, 0.10434544752612174
0.01, 0.0001, 100, 90, 150, 0.1005611819767962
0.01, 0.0001, 100, 90, 200, 0.06694762206101978
0.01, 0.0001, 100, 90, 250, 0.0818679461040281
0.01, 0.0001, 100, 110, 100, 0.10665169678618147
0.01, 0.0001, 100, 110, 150, 0.0666306804419259
0.01, 0.0001, 100, 110, 200, 0.07820883226227654
0.01, 0.0001, 100, 110, 250, 0.06452068064103396
0.01, 0.0001, 10, 3, 100, 0.3233209976290081
0.01, 0.0001, 10, 3, 150, 0.33099118792519655
0.01, 0.0001, 10, 3, 200, 0.32781542710620043
0.01, 0.0001, 10, 3, 250, 0.34508930932089504
0.01, 0.0001, 10, 10, 100, 0.37910847211735565
0.01, 0.0001, 10, 10, 150, 0.4155713437290273
0.01, 0.0001, 10, 10, 200, 0.41357680250012024
0.01, 0.0001, 10, 10, 250, 0.37079573922268644
0.01, 0.0001, 10, 30, 100, 0.2361716625773069
0.01, 0.0001, 10, 30, 150, 0.22452884938733852
0.01, 0.0001, 10, 30, 200, 0.20446444357900773
0.01, 0.0001, 10, 30, 250, 0.22349472723470046
0.01, 0.0001, 10, 50, 100, 0.1416529477843357
0.01, 0.0001, 10, 50, 150, 0.13210863419856098
0.01, 0.0001, 10, 50, 200, 0.13477678491820666
0.01, 0.0001, 10, 50, 250, 0.11688210549579103
0.01, 0.0001, 10, 70, 100, 0.06391679144443363
0.01, 0.0001, 10, 70, 150, 0.06421020803360655
0.01, 0.0001, 10, 70, 200, 0.05060498576473038
0.01, 0.0001, 10, 70, 250, 0.05208955403511218
0.01, 0.0001, 10, 90, 100, 0.06415912561099808
0.01, 0.0001, 10, 90, 150, 0.06393837819124978
0.01, 0.0001, 10, 90, 200, 0.07750266505948294
0.01, 0.0001, 10, 90, 250, 0.06560761226262113
0.01, 0.0001, 10, 110, 100, 0.10577173323576362
0.01, 0.0001, 10, 110, 150, 0.08083786618900135
0.01, 0.0001, 10, 110, 200, 0.09478597258742613
0.01, 0.0001, 10, 110, 250, 0.09094492942072897
0.01, 0.0001, 1, 3, 100, 0.3377143644859559
0.01, 0.0001, 1, 3, 150, 0.33916821033028755
0.01, 0.0001, 1, 3, 200, 0.3343891373016393
0.01, 0.0001, 1, 3, 250, 0.30908043596063295
0.01, 0.0001, 1, 10, 100, 0.4120524838845888
0.01, 0.0001, 1, 10, 150, 0.39091444886182924
0.01, 0.0001, 1, 10, 200, 0.38856138940617835
0.01, 0.0001, 1, 10, 250, 0.39123103273411625
0.01, 0.0001, 1, 30, 100, 0.23159971779737534
0.01, 0.0001, 1, 30, 150, 0.21865473028914414
0.01, 0.0001, 1, 30, 200, 0.2570840883751289
0.01, 0.0001, 1, 30, 250, 0.2431909027017197
0.01, 0.0001, 1, 50, 100, 0.13988735740937833
0.01, 0.0001, 1, 50, 150, 0.1363523521858669
0.01, 0.0001, 1, 50, 200, 0.1400200797639905
0.01, 0.0001, 1, 50, 250, 0.15159026518485463
0.01, 0.0001, 1, 70, 100, 0.04566239716670708
0.01, 0.0001, 1, 70, 150, 0.04929865706474752
0.01, 0.0001, 1, 70, 200, 0.058179408925182
0.01, 0.0001, 1, 70, 250, 0.05577876272927159
0.01, 0.0001, 1, 90, 100, 0.09016527763213551
0.01, 0.0001, 1, 90, 150, 0.12616932415721582
0.01, 0.0001, 1, 90, 200, 0.08867094989217841
0.01, 0.0001, 1, 90, 250, 0.08949708266056165
0.01, 0.0001, 1, 110, 100, 0.13160320977299564
0.01, 0.0001, 1, 110, 150, 0.12078593960445108
0.01, 0.0001, 1, 110, 200, 0.13701715711755474
0.01, 0.0001, 1, 110, 250, 0.15764732390638903
0.01, 0.0001, 0.1, 3, 100, 0.32865623996945736
0.01, 0.0001, 0.1, 3, 150, 0.32347810169471103
0.01, 0.0001, 0.1, 3, 200, 0.324608676569773
0.01, 0.0001, 0.1, 3, 250, 0.3197894737467575
0.01, 0.0001, 0.1, 10, 100, 0.4064640174444259
0.01, 0.0001, 0.1, 10, 150, 0.4182601615364047
0.01, 0.0001, 0.1, 10, 200, 0.394336087620267
0.01, 0.0001, 0.1, 10, 250, 0.4433473723178515
0.01, 0.0001, 0.1, 30, 100, 0.21849541952364507
0.01, 0.0001, 0.1, 30, 150, 0.2385155364570083
0.01, 0.0001, 0.1, 30, 200, 0.25073217465084974
0.01, 0.0001, 0.1, 30, 250, 0.25062577636278965
0.01, 0.0001, 0.1, 50, 100, 0.14237927766788075
0.01, 0.0001, 0.1, 50, 150, 0.14987236506545532
0.01, 0.0001, 0.1, 50, 200, 0.14935399896529064
0.01, 0.0001, 0.1, 50, 250, 0.16831959889878334
0.01, 0.0001, 0.1, 70, 100, 0.0767618598263642
0.01, 0.0001, 0.1, 70, 150, 0.06473517104638646
0.01, 0.0001, 0.1, 70, 200, 0.05967574791054567
0.01, 0.0001, 0.1, 70, 250, 0.07282348056186412
0.01, 0.0001, 0.1, 90, 100, 0.14287118411042715
0.01, 0.0001, 0.1, 90, 150, 0.14347067480259537
0.01, 0.0001, 0.1, 90, 200, 0.1729604109028049
0.01, 0.0001, 0.1, 90, 250, 0.1461995861105796
0.01, 0.0001, 0.1, 110, 100, 0.17240846391484294
0.01, 0.0001, 0.1, 110, 150, 0.20822979426800464
0.01, 0.0001, 0.1, 110, 200, 0.22677415869039977
0.01, 0.0001, 0.1, 110, 250, 0.29837879244955295
0.01, 0.0001, 0.01, 3, 100, 0.3296254477584349
0.01, 0.0001, 0.01, 3, 150, 0.33345577350505046
0.01, 0.0001, 0.01, 3, 200, 0.32468881499845537
0.01, 0.0001, 0.01, 3, 250, 0.3180687580084777
0.01, 0.0001, 0.01, 10, 100, 0.4415498164916577
0.01, 0.0001, 0.01, 10, 150, 0.414516990456327
0.01, 0.0001, 0.01, 10, 200, 0.4357283577298556
0.01, 0.0001, 0.01, 10, 250, 0.4193296131286687
0.01, 0.0001, 0.01, 30, 100, 0.24488932268325653
0.01, 0.0001, 0.01, 30, 150, 0.2595355392955239
0.01, 0.0001, 0.01, 30, 200, 0.24183021909811003
0.01, 0.0001, 0.01, 30, 250, 0.23062158849169637
0.01, 0.0001, 0.01, 50, 100, 0.16068803043154525
0.01, 0.0001, 0.01, 50, 150, 0.15824465400380144
0.01, 0.0001, 0.01, 50, 200, 0.159569409898849
0.01, 0.0001, 0.01, 50, 250, 0.1346710626408559
0.01, 0.0001, 0.01, 70, 100, 0.07657522481534121
0.01, 0.0001, 0.01, 70, 150, 0.06910929201008854
0.01, 0.0001, 0.01, 70, 200, 0.08365349630250503
0.01, 0.0001, 0.01, 70, 250, 0.0750655309014118
0.01, 0.0001, 0.01, 90, 100, 0.12792788214057432
0.01, 0.0001, 0.01, 90, 150, 0.11005997879376483
0.01, 0.0001, 0.01, 90, 200, 0.09388525661300466
0.01, 0.0001, 0.01, 90, 250, 0.11535742458197493
0.01, 0.0001, 0.01, 110, 100, 0.19113513351001626
0.01, 0.0001, 0.01, 110, 150, 0.2369031534304282
0.01, 0.0001, 0.01, 110, 200, 0.23022370517652582
0.01, 0.0001, 0.01, 110, 250, 0.26296932377269067
0.01, 1e-06, 100, 3, 100, 0.33011402540099366
0.01, 1e-06, 100, 3, 150, 0.3111092078235954
0.01, 1e-06, 100, 3, 200, 0.3422718626496282
0.01, 1e-06, 100, 3, 250, 0.32558153557240205
0.01, 1e-06, 100, 10, 100, 0.4374550945391437
0.01, 1e-06, 100, 10, 150, 0.41112204467673935
0.01, 1e-06, 100, 10, 200, 0.41965552178497334
0.01, 1e-06, 100, 10, 250, 0.4417102309239666
0.01, 1e-06, 100, 30, 100, 0.3431425666619403
0.01, 1e-06, 100, 30, 150, 0.3169393884522048
0.01, 1e-06, 100, 30, 200, 0.3328821750069253
0.01, 1e-06, 100, 30, 250, 0.3361298002864478
0.01, 1e-06, 100, 50, 100, 0.2324136592061253
0.01, 1e-06, 100, 50, 150, 0.207465352463708
0.01, 1e-06, 100, 50, 200, 0.193016981319886
0.01, 1e-06, 100, 50, 250, 0.2246033313184176
0.01, 1e-06, 100, 70, 100, 0.1280727575717881
0.01, 1e-06, 100, 70, 150, 0.14359881376989164
0.01, 1e-06, 100, 70, 200, 0.1271420127487325
0.01, 1e-06, 100, 70, 250, 0.10790892664288988
0.01, 1e-06, 100, 90, 100, 0.10494248726724933
0.01, 1e-06, 100, 90, 150, 0.10263952409314779
0.01, 1e-06, 100, 90, 200, 0.10064091754640181
0.01, 1e-06, 100, 90, 250, 0.09811576037856265
0.01, 1e-06, 100, 110, 100, 0.1236222153549443
0.01, 1e-06, 100, 110, 150, 0.09518887382116414
0.01, 1e-06, 100, 110, 200, 0.06607025543170889
0.01, 1e-06, 100, 110, 250, 0.08221969788707818
0.01, 1e-06, 10, 3, 100, 0.3149568806460677
0.01, 1e-06, 10, 3, 150, 0.32746449434239905
0.01, 1e-06, 10, 3, 200, 0.321119151239536
0.01, 1e-06, 10, 3, 250, 0.3019785234251778
0.01, 1e-06, 10, 10, 100, 0.4078782630677989
0.01, 1e-06, 10, 10, 150, 0.4040434464587854
0.01, 1e-06, 10, 10, 200, 0.4216453657665977
0.01, 1e-06, 10, 10, 250, 0.39604436133458554
0.01, 1e-06, 10, 30, 100, 0.25102494604777187
0.01, 1e-06, 10, 30, 150, 0.23810235431489019
0.01, 1e-06, 10, 30, 200, 0.23994318065141468
0.01, 1e-06, 10, 30, 250, 0.2574122873298315
0.01, 1e-06, 10, 50, 100, 0.14280836150099457
0.01, 1e-06, 10, 50, 150, 0.1468836579276137
0.01, 1e-06, 10, 50, 200, 0.13974263076903543
0.01, 1e-06, 10, 50, 250, 0.11580844178289315
0.01, 1e-06, 10, 70, 100, 0.09857059563596365
0.01, 1e-06, 10, 70, 150, 0.05877870263290129
0.01, 1e-06, 10, 70, 200, 0.05145692898533238
0.01, 1e-06, 10, 70, 250, 0.07238306330782117
0.01, 1e-06, 10, 90, 100, 0.07466979626146907
0.01, 1e-06, 10, 90, 150, 0.05669933715222438
0.01, 1e-06, 10, 90, 200, 0.09260659622955077
0.01, 1e-06, 10, 90, 250, 0.06490858523497745
0.01, 1e-06, 10, 110, 100, 0.10584532578457653
0.01, 1e-06, 10, 110, 150, 0.0821957023386585
0.01, 1e-06, 10, 110, 200, 0.10289591905382023
0.01, 1e-06, 10, 110, 250, 0.10905208086280124
0.01, 1e-06, 1, 3, 100, 0.3240260921437652
0.01, 1e-06, 1, 3, 150, 0.300300341063611
0.01, 1e-06, 1, 3, 200, 0.3256103884491939
0.01, 1e-06, 1, 3, 250, 0.3366776669845313
0.01, 1e-06, 1, 10, 100, 0.3869623039478603
0.01, 1e-06, 1, 10, 150, 0.39953872972240645
0.01, 1e-06, 1, 10, 200, 0.3865960004590394
0.01, 1e-06, 1, 10, 250, 0.39561083991271234
0.01, 1e-06, 1, 30, 100, 0.22816020002212123
0.01, 1e-06, 1, 30, 150, 0.20656797787037395
0.01, 1e-06, 1, 30, 200, 0.25772725582860034
0.01, 1e-06, 1, 30, 250, 0.24367352555360736
0.01, 1e-06, 1, 50, 100, 0.10890336320542135
0.01, 1e-06, 1, 50, 150, 0.11511072684307214
0.01, 1e-06, 1, 50, 200, 0.13830036740944535
0.01, 1e-06, 1, 50, 250, 0.1588827933961209
0.01, 1e-06, 1, 70, 100, 0.061243301402507236
0.01, 1e-06, 1, 70, 150, 0.04398427241794222
0.01, 1e-06, 1, 70, 200, 0.05984303239374353
0.01, 1e-06, 1, 70, 250, 0.04600316999580859
0.01, 1e-06, 1, 90, 100, 0.09369980570937807
0.01, 1e-06, 1, 90, 150, 0.08528724181299202
0.01, 1e-06, 1, 90, 200, 0.08976884735987996
0.01, 1e-06, 1, 90, 250, 0.11275640686037912
0.01, 1e-06, 1, 110, 100, 0.11587654027788341
0.01, 1e-06, 1, 110, 150, 0.10901208508347343
0.01, 1e-06, 1, 110, 200, 0.12428343813454644
0.01, 1e-06, 1, 110, 250, 0.11481649334960249
0.01, 1e-06, 0.1, 3, 100, 0.30397894415078514
0.01, 1e-06, 0.1, 3, 150, 0.3122618565168387
0.01, 1e-06, 0.1, 3, 200, 0.3192143437996664
0.01, 1e-06, 0.1, 3, 250, 0.32748952818362587
0.01, 1e-06, 0.1, 10, 100, 0.39480685014435435
0.01, 1e-06, 0.1, 10, 150, 0.4046888907644962
0.01, 1e-06, 0.1, 10, 200, 0.4382105219294429
0.01, 1e-06, 0.1, 10, 250, 0.41439168440835245
0.01, 1e-06, 0.1, 30, 100, 0.21891909433799855
0.01, 1e-06, 0.1, 30, 150, 0.2345111582674094
0.01, 1e-06, 0.1, 30, 200, 0.23330733788114252
0.01, 1e-06, 0.1, 30, 250, 0.25181206225334674
0.01, 1e-06, 0.1, 50, 100, 0.12895993547045945
0.01, 1e-06, 0.1, 50, 150, 0.1465674896146703
0.01, 1e-06, 0.1, 50, 200, 0.1306300370358639
0.01, 1e-06, 0.1, 50, 250, 0.1568584724253523
0.01, 1e-06, 0.1, 70, 100, 0.06179517262991239
0.01, 1e-06, 0.1, 70, 150, 0.0530769883245437
0.01, 1e-06, 0.1, 70, 200, 0.06493627028493706
0.01, 1e-06, 0.1, 70, 250, 0.07684322655381597
0.01, 1e-06, 0.1, 90, 100, 0.11763414113544172
0.01, 1e-06, 0.1, 90, 150, 0.13433415033402032
0.01, 1e-06, 0.1, 90, 200, 0.11819714051554658
0.01, 1e-06, 0.1, 90, 250, 0.13330561097511265
0.01, 1e-06, 0.1, 110, 100, 0.14996656550297172
