alpha, beta, latent_features, steps, C, NDCG
100.0, 0.01, 5, 100, 1, 0.38967816841418373
100.0, 0.01, 5, 100, 0.1, 0.38336064925511537
100.0, 0.01, 5, 100, 0.01, 0.43362417835127154
100.0, 0.01, 5, 100, 0.001, 0.4505471245319669
100.0, 0.01, 5, 100, 0.0001, 0.4253553134356685
100.0, 0.01, 5, 100, 1e-05, 0.4367661920544478
100.0, 0.01, 5, 100, 1e-06, 0.44238648036817574
100.0, 0.01, 5, 100, 0, 0.43916058645348083
100.0, 0.01, 5, 150, 1000, 0.3963188283311549
100.0, 0.01, 5, 150, 100, 0.3971988520863476
100.0, 0.01, 5, 150, 1, 0.3876961471134032
100.0, 0.01, 5, 150, 0.1, 0.4235780528245047
100.0, 0.01, 5, 150, 0.01, 0.3924816940252947
100.0, 0.01, 5, 150, 0.001, 0.4328696552451368
100.0, 0.01, 5, 150, 0.0001, 0.4346855173214849
100.0, 0.01, 5, 150, 1e-05, 0.4239102459248409
100.0, 0.01, 5, 150, 1e-06, 0.45770123264128315
100.0, 0.01, 5, 150, 0, 0.4464979928854522
100.0, 0.01, 5, 200, 1000, 0.3756120512341897
100.0, 0.01, 5, 200, 100, 0.37666932754826893
100.0, 0.01, 5, 200, 1, 0.41999703136929917
100.0, 0.01, 5, 200, 0.1, 0.41818190256906346
100.0, 0.01, 5, 200, 0.01, 0.42916942340305925
100.0, 0.01, 5, 200, 0.001, 0.44336241083410505
100.0, 0.01, 5, 200, 0.0001, 0.4236694839726546
100.0, 0.01, 5, 200, 1e-05, 0.45699121198047626
100.0, 0.01, 5, 200, 1e-06, 0.451691334187804
100.0, 0.01, 5, 200, 0, 0.4566822956633615
100.0, 0.01, 10, 1, 1000, 0.36948873793560694
100.0, 0.01, 10, 1, 100, 0.34360321589276277
100.0, 0.01, 10, 1, 1, 0.3555689502663241
100.0, 0.01, 10, 1, 0.1, 0.3552015410572881
100.0, 0.01, 10, 1, 0.01, 0.3641436674406652
100.0, 0.01, 10, 1, 0.001, 0.3832272347634998
100.0, 0.01, 10, 1, 0.0001, 0.3449035583074395
100.0, 0.01, 10, 1, 1e-05, 0.37758260502302976
100.0, 0.01, 10, 1, 1e-06, 0.3650296716120566
100.0, 0.01, 10, 1, 0, 0.3556235795495586
100.0, 0.01, 10, 50, 1000, 0.34445927936794285
100.0, 0.01, 10, 50, 100, 0.352629839973708
100.0, 0.01, 10, 50, 1, 0.4207372971707196
100.0, 0.01, 10, 50, 0.1, 0.3744995855915161
100.0, 0.01, 10, 50, 0.01, 0.38408163627496
100.0, 0.01, 10, 50, 0.001, 0.4530556452299557
100.0, 0.01, 10, 50, 0.0001, 0.4518661511206568
100.0, 0.01, 10, 50, 1e-05, 0.46301590019524724
100.0, 0.01, 10, 50, 1e-06, 0.44863681502249386
100.0, 0.01, 10, 50, 0, 0.4612362864058321
100.0, 0.01, 10, 100, 1000, 0.33198560525261583
100.0, 0.01, 10, 100, 100, 0.34797058486854676
100.0, 0.01, 10, 100, 1, 0.39298511958843363
100.0, 0.01, 10, 100, 0.1, 0.38732237831073735
100.0, 0.01, 10, 100, 0.01, 0.4322514313228962
100.0, 0.01, 10, 100, 0.001, 0.4544979410623531
100.0, 0.01, 10, 100, 0.0001, 0.445283219039421
100.0, 0.01, 10, 100, 1e-05, 0.4460410999837823
100.0, 0.01, 10, 100, 1e-06, 0.45101264318208806
100.0, 0.01, 10, 100, 0, 0.45712808833260554
100.0, 0.01, 10, 150, 1000, 0.36658586161691303
100.0, 0.01, 10, 150, 100, 0.3261882417276569
100.0, 0.01, 10, 150, 1, 0.4289399841724552
100.0, 0.01, 10, 150, 0.1, 0.4263657615378998
100.0, 0.01, 10, 150, 0.01, 0.450665457355883
100.0, 0.01, 10, 150, 0.001, 0.4799936519529629
100.0, 0.01, 10, 150, 0.0001, 0.44596638629880325
100.0, 0.01, 10, 150, 1e-05, 0.47393231019752113
100.0, 0.01, 10, 150, 1e-06, 0.4314229910302024
100.0, 0.01, 10, 150, 0, 0.42828691475412567
100.0, 0.01, 10, 200, 1000, 0.345829452357826
100.0, 0.01, 10, 200, 100, 0.3249548438189791
100.0, 0.01, 10, 200, 1, 0.4431203918413475
100.0, 0.01, 10, 200, 0.1, 0.4165110479717277
100.0, 0.01, 10, 200, 0.01, 0.4450488786645584
100.0, 0.01, 10, 200, 0.001, 0.46222499311163184
100.0, 0.01, 10, 200, 0.0001, 0.4467015962579963
100.0, 0.01, 10, 200, 1e-05, 0.4433500613077854
100.0, 0.01, 10, 200, 1e-06, 0.4480885545723641
100.0, 0.01, 10, 200, 0, 0.44584396099707774
100.0, 0.01, 15, 1, 1000, 0.3591492849481175
100.0, 0.01, 15, 1, 100, 0.36956906792017724
100.0, 0.01, 15, 1, 1, 0.36564384880238393
100.0, 0.01, 15, 1, 0.1, 0.3631862388771823
100.0, 0.01, 15, 1, 0.01, 0.3698849054775802
100.0, 0.01, 15, 1, 0.001, 0.36299415779202754
100.0, 0.01, 15, 1, 0.0001, 0.39630754746634617
100.0, 0.01, 15, 1, 1e-05, 0.3423010861776635
100.0, 0.01, 15, 1, 1e-06, 0.3520889951120387
100.0, 0.01, 15, 1, 0, 0.3767166845756774
100.0, 0.01, 15, 50, 1000, 0.35019952215459804
100.0, 0.01, 15, 50, 100, 0.30922776619636716
100.0, 0.01, 15, 50, 1, 0.42356213816680044
100.0, 0.01, 15, 50, 0.1, 0.46410929803657597
100.0, 0.01, 15, 50, 0.01, 0.43609065491931126
100.0, 0.01, 15, 50, 0.001, 0.45881514252209876
100.0, 0.01, 15, 50, 0.0001, 0.460826434158163
100.0, 0.01, 15, 50, 1e-05, 0.48658611439387944
100.0, 0.01, 15, 50, 1e-06, 0.5085843154073637
100.0, 0.01, 15, 50, 0, 0.443751718547212
100.0, 0.01, 15, 100, 1000, 0.35052989885852776
100.0, 0.01, 15, 100, 100, 0.3308334124755228
100.0, 0.01, 15, 100, 1, 0.4761170236478975
100.0, 0.01, 15, 100, 0.1, 0.46982828190190873
100.0, 0.01, 15, 100, 0.01, 0.42844415073278413
100.0, 0.01, 15, 100, 0.001, 0.4795362579230806
100.0, 0.01, 15, 100, 0.0001, 0.46801008318259163
100.0, 0.01, 15, 100, 1e-05, 0.4721214035118071
100.0, 0.01, 15, 100, 1e-06, 0.4630211588022754
100.0, 0.01, 15, 100, 0, 0.46253912328200286
100.0, 0.01, 15, 150, 1000, 0.35581757167027317
100.0, 0.01, 15, 150, 100, 0.3481643307091643
100.0, 0.01, 15, 150, 1, 0.4674736267304765
100.0, 0.01, 15, 150, 0.1, 0.4454013368125528
100.0, 0.01, 15, 150, 0.01, 0.4741712759691811
100.0, 0.01, 15, 150, 0.001, 0.4703658841364686
100.0, 0.01, 15, 150, 0.0001, 0.4852966798229096
100.0, 0.01, 15, 150, 1e-05, 0.45876366556214365
100.0, 0.01, 15, 150, 1e-06, 0.4770520446075564
100.0, 0.01, 15, 150, 0, 0.4672582345212618
100.0, 0.01, 15, 200, 1000, 0.3592223745845155
100.0, 0.01, 15, 200, 100, 0.3284122932861993
100.0, 0.01, 15, 200, 1, 0.4639748352866887
100.0, 0.01, 15, 200, 0.1, 0.4551533925913923
100.0, 0.01, 15, 200, 0.01, 0.4630046007924631
100.0, 0.01, 15, 200, 0.001, 0.480757504010949
100.0, 0.01, 15, 200, 0.0001, 0.4555203623664522
100.0, 0.01, 15, 200, 1e-05, 0.4514705140357399
100.0, 0.01, 15, 200, 1e-06, 0.4671905447456208
100.0, 0.01, 15, 200, 0, 0.4610165119377622
100.0, 0.01, 20, 1, 1000, 0.3322329690603443
100.0, 0.01, 20, 1, 100, 0.3707996784775924
100.0, 0.01, 20, 1, 1, 0.35236104585359557
100.0, 0.01, 20, 1, 0.1, 0.3736715346971015
100.0, 0.01, 20, 1, 0.01, 0.3649180963593273
100.0, 0.01, 20, 1, 0.001, 0.37259193689643105
100.0, 0.01, 20, 1, 0.0001, 0.3595745358730341
100.0, 0.01, 20, 1, 1e-05, 0.37768220469081515
100.0, 0.01, 20, 1, 1e-06, 0.39464851883859225
100.0, 0.01, 20, 1, 0, 0.3703460397523786
100.0, 0.01, 20, 50, 1000, 0.3632959304660625
100.0, 0.01, 20, 50, 100, 0.35955073387520564
100.0, 0.01, 20, 50, 1, 0.4721842891668807
100.0, 0.01, 20, 50, 0.1, 0.4990381775761925
100.0, 0.01, 20, 50, 0.01, 0.4575569258179181
100.0, 0.01, 20, 50, 0.001, 0.4824782871122442
100.0, 0.01, 20, 50, 0.0001, 0.5052038250051133
100.0, 0.01, 20, 50, 1e-05, 0.4776976248137702
100.0, 0.01, 20, 50, 1e-06, 0.473036086091045
100.0, 0.01, 20, 50, 0, 0.5011345316215653
100.0, 0.01, 20, 100, 1000, 0.33292181288179096
100.0, 0.01, 20, 100, 100, 0.355341426533022
100.0, 0.01, 20, 100, 1, 0.47708153519269386
100.0, 0.01, 20, 100, 0.1, 0.4361913175542497
100.0, 0.01, 20, 100, 0.01, 0.4568884872812769
100.0, 0.01, 20, 100, 0.001, 0.4860336856547515
100.0, 0.01, 20, 100, 0.0001, 0.4709640424818358
100.0, 0.01, 20, 100, 1e-05, 0.4822098726203217
100.0, 0.01, 20, 100, 1e-06, 0.486043012179397
100.0, 0.01, 20, 100, 0, 0.47839687120258384
100.0, 0.01, 20, 150, 1000, 0.36670397950595174
100.0, 0.01, 20, 150, 100, 0.35536103023983157
100.0, 0.01, 20, 150, 1, 0.48047092342912334
100.0, 0.01, 20, 150, 0.1, 0.46255219292151734
100.0, 0.01, 20, 150, 0.01, 0.479520542621565
100.0, 0.01, 20, 150, 0.001, 0.45919686873052185
100.0, 0.01, 20, 150, 0.0001, 0.46357768954301315
100.0, 0.01, 20, 150, 1e-05, 0.4882223073298681
100.0, 0.01, 20, 150, 1e-06, 0.49381744800011257
100.0, 0.01, 20, 150, 0, 0.49369791984499173
100.0, 0.01, 20, 200, 1000, 0.3505789331572951
100.0, 0.01, 20, 200, 100, 0.3720377221514552
100.0, 0.01, 20, 200, 1, 0.46527994207094053
100.0, 0.01, 20, 200, 0.1, 0.48421046729629225
100.0, 0.01, 20, 200, 0.01, 0.4495272508795645
100.0, 0.01, 20, 200, 0.001, 0.4942746383407855
100.0, 0.01, 20, 200, 0.0001, 0.4652291095997795
100.0, 0.01, 20, 200, 1e-05, 0.4570547216008019
100.0, 0.01, 20, 200, 1e-06, 0.4867038362362706
100.0, 0.01, 20, 200, 0, 0.4875442845656001
100.0, 0.0001, 3, 1, 1000, 0.37138801389039694
100.0, 0.0001, 3, 1, 100, 0.33943009118322154
100.0, 0.0001, 3, 1, 1, 0.3384959319431126
100.0, 0.0001, 3, 1, 0.1, 0.3259643962613116
100.0, 0.0001, 3, 1, 0.01, 0.32888984029364904
100.0, 0.0001, 3, 1, 0.001, 0.3605752259222404
100.0, 0.0001, 3, 1, 0.0001, 0.32762539916658684
100.0, 0.0001, 3, 1, 1e-05, 0.34854905506843553
100.0, 0.0001, 3, 1, 1e-06, 0.3309222263507362
100.0, 0.0001, 3, 1, 0, 0.33364680675049513
100.0, 0.0001, 3, 50, 1000, 0.37669090063853417
100.0, 0.0001, 3, 50, 100, 0.40644166750510885
100.0, 0.0001, 3, 50, 1, 0.41075550202387134
100.0, 0.0001, 3, 50, 0.1, 0.35467460801014944
100.0, 0.0001, 3, 50, 0.01, 0.4548827421743159
100.0, 0.0001, 3, 50, 0.001, 0.4073563529287136
100.0, 0.0001, 3, 50, 0.0001, 0.46704244960595154
100.0, 0.0001, 3, 50, 1e-05, 0.46253837985719903
100.0, 0.0001, 3, 50, 1e-06, 0.45809528976942415
100.0, 0.0001, 3, 50, 0, 0.47225466722695686
100.0, 0.0001, 3, 100, 1000, 0.34845871009815965
100.0, 0.0001, 3, 100, 100, 0.381413134912504
100.0, 0.0001, 3, 100, 1, 0.3823653961855971
100.0, 0.0001, 3, 100, 0.1, 0.39632970464671813
100.0, 0.0001, 3, 100, 0.01, 0.4277350164599647
100.0, 0.0001, 3, 100, 0.001, 0.45800306390901285
100.0, 0.0001, 3, 100, 0.0001, 0.45804503842724886
100.0, 0.0001, 3, 100, 1e-05, 0.44678097755151197
100.0, 0.0001, 3, 100, 1e-06, 0.4507158998076062
100.0, 0.0001, 3, 100, 0, 0.4646757255627713
100.0, 0.0001, 3, 150, 1000, 0.3622461260600391
100.0, 0.0001, 3, 150, 100, 0.38572722922999453
100.0, 0.0001, 3, 150, 1, 0.42642570435295724
100.0, 0.0001, 3, 150, 0.1, 0.39839984054052946
100.0, 0.0001, 3, 150, 0.01, 0.4080122916011457
100.0, 0.0001, 3, 150, 0.001, 0.44959284535093347
100.0, 0.0001, 3, 150, 0.0001, 0.44625456011001047
100.0, 0.0001, 3, 150, 1e-05, 0.45895586537852645
100.0, 0.0001, 3, 150, 1e-06, 0.4372798186067429
100.0, 0.0001, 3, 150, 0, 0.4489070291030228
100.0, 0.0001, 3, 200, 1000, 0.39512477600316237
100.0, 0.0001, 3, 200, 100, 0.3966785490199543
100.0, 0.0001, 3, 200, 1, 0.42002440858297646
100.0, 0.0001, 3, 200, 0.1, 0.4028673741940497
100.0, 0.0001, 3, 200, 0.01, 0.4100685375671733
100.0, 0.0001, 3, 200, 0.001, 0.4066805335986682
100.0, 0.0001, 3, 200, 0.0001, 0.45033697077293944
100.0, 0.0001, 3, 200, 1e-05, 0.4836823257611254
100.0, 0.0001, 3, 200, 1e-06, 0.46093537564106624
100.0, 0.0001, 3, 200, 0, 0.4708228499625586
100.0, 0.0001, 5, 1, 1000, 0.3448940509434562
100.0, 0.0001, 5, 1, 100, 0.35566562235099125
100.0, 0.0001, 5, 1, 1, 0.3456202083392984
100.0, 0.0001, 5, 1, 0.1, 0.3299838862654731
100.0, 0.0001, 5, 1, 0.01, 0.33937687934161836
100.0, 0.0001, 5, 1, 0.001, 0.331713348795681
100.0, 0.0001, 5, 1, 0.0001, 0.34943465769565635
100.0, 0.0001, 5, 1, 1e-05, 0.35887992769157073
100.0, 0.0001, 5, 1, 1e-06, 0.3250215468729472
100.0, 0.0001, 5, 1, 0, 0.3511892566185006
100.0, 0.0001, 5, 50, 1000, 0.3367524231475478
100.0, 0.0001, 5, 50, 100, 0.3767713885139535
100.0, 0.0001, 5, 50, 1, 0.40000926815157195
100.0, 0.0001, 5, 50, 0.1, 0.3831043070332115
100.0, 0.0001, 5, 50, 0.01, 0.42870991455019714
100.0, 0.0001, 5, 50, 0.001, 0.44475139176637496
100.0, 0.0001, 5, 50, 0.0001, 0.4309672640445028
100.0, 0.0001, 5, 50, 1e-05, 0.4474063014532841
100.0, 0.0001, 5, 50, 1e-06, 0.4376286437807992
100.0, 0.0001, 5, 50, 0, 0.43326217217118407
100.0, 0.0001, 5, 100, 1000, 0.3460851995868465
100.0, 0.0001, 5, 100, 100, 0.3605956071147404
100.0, 0.0001, 5, 100, 1, 0.4099184826030779
100.0, 0.0001, 5, 100, 0.1, 0.4024390881918084
100.0, 0.0001, 5, 100, 0.01, 0.41454229756821115
100.0, 0.0001, 5, 100, 0.001, 0.4329369527052412
100.0, 0.0001, 5, 100, 0.0001, 0.4305653972398284
100.0, 0.0001, 5, 100, 1e-05, 0.44746259317067455
100.0, 0.0001, 5, 100, 1e-06, 0.4244662841973464
100.0, 0.0001, 5, 100, 0, 0.4201007262754223
100.0, 0.0001, 5, 150, 1000, 0.36450863600104044
100.0, 0.0001, 5, 150, 100, 0.3711069013444771
100.0, 0.0001, 5, 150, 1, 0.44357737231102434
100.0, 0.0001, 5, 150, 0.1, 0.39139331314803366
100.0, 0.0001, 5, 150, 0.01, 0.42074559360322267
100.0, 0.0001, 5, 150, 0.001, 0.40200715839717427
100.0, 0.0001, 5, 150, 0.0001, 0.4445493915644757
100.0, 0.0001, 5, 150, 1e-05, 0.44154613074590315
100.0, 0.0001, 5, 150, 1e-06, 0.4386897697585321
100.0, 0.0001, 5, 150, 0, 0.43443933952283276
100.0, 0.0001, 5, 200, 1000, 0.3580323227596792
100.0, 0.0001, 5, 200, 100, 0.3630770532118114
100.0, 0.0001, 5, 200, 1, 0.4331695440119909
100.0, 0.0001, 5, 200, 0.1, 0.3890996314468943
100.0, 0.0001, 5, 200, 0.01, 0.4320806842568931
100.0, 0.0001, 5, 200, 0.001, 0.4468439509366956
100.0, 0.0001, 5, 200, 0.0001, 0.43634391994206184
100.0, 0.0001, 5, 200, 1e-05, 0.46038385224651934
100.0, 0.0001, 5, 200, 1e-06, 0.4529448466443333
100.0, 0.0001, 5, 200, 0, 0.42111987420589037
100.0, 0.0001, 10, 1, 1000, 0.3319587153650979
100.0, 0.0001, 10, 1, 100, 0.2892554717865991
100.0, 0.0001, 10, 1, 1, 0.33440750554301535
100.0, 0.0001, 10, 1, 0.1, 0.35950404927374324
100.0, 0.0001, 10, 1, 0.01, 0.3057972074025727
100.0, 0.0001, 10, 1, 0.001, 0.32608950479793314
100.0, 0.0001, 10, 1, 0.0001, 0.33804544554385774
100.0, 0.0001, 10, 1, 1e-05, 0.31859157862042653
100.0, 0.0001, 10, 1, 1e-06, 0.3284662248170669
100.0, 0.0001, 10, 1, 0, 0.33013445071214426
100.0, 0.0001, 10, 50, 1000, 0.3378007615680533
100.0, 0.0001, 10, 50, 100, 0.296001450626089
100.0, 0.0001, 10, 50, 1, 0.4063939695467937
100.0, 0.0001, 10, 50, 0.1, 0.4206752993418958
100.0, 0.0001, 10, 50, 0.01, 0.42998839751319645
100.0, 0.0001, 10, 50, 0.001, 0.42387725925549885
100.0, 0.0001, 10, 50, 0.0001, 0.43396071610852316
100.0, 0.0001, 10, 50, 1e-05, 0.44684301583790353
100.0, 0.0001, 10, 50, 1e-06, 0.4301786816189221
100.0, 0.0001, 10, 50, 0, 0.44080889352299946
100.0, 0.0001, 10, 100, 1000, 0.3423690338836796
100.0, 0.0001, 10, 100, 100, 0.3373288228176354
100.0, 0.0001, 10, 100, 1, 0.41737127990255857
100.0, 0.0001, 10, 100, 0.1, 0.4150843145566798
100.0, 0.0001, 10, 100, 0.01, 0.43691486709766275
100.0, 0.0001, 10, 100, 0.001, 0.4053287464806885
100.0, 0.0001, 10, 100, 0.0001, 0.44546427052547316
100.0, 0.0001, 10, 100, 1e-05, 0.4239297457708201
100.0, 0.0001, 10, 100, 1e-06, 0.45563993065481645
100.0, 0.0001, 10, 100, 0, 0.43831761957914417
100.0, 0.0001, 10, 150, 1000, 0.34317172537487295
100.0, 0.0001, 10, 150, 100, 0.329577643800442
100.0, 0.0001, 10, 150, 1, 0.42486152961717794
100.0, 0.0001, 10, 150, 0.1, 0.4462883859494605
100.0, 0.0001, 10, 150, 0.01, 0.43250841198608947
100.0, 0.0001, 10, 150, 0.001, 0.44993637876439574
100.0, 0.0001, 10, 150, 0.0001, 0.4769931154727368
100.0, 0.0001, 10, 150, 1e-05, 0.4171458952334064
100.0, 0.0001, 10, 150, 1e-06, 0.46336783320270475
100.0, 0.0001, 10, 150, 0, 0.4377254352131567
100.0, 0.0001, 10, 200, 1000, 0.3340044563488533
100.0, 0.0001, 10, 200, 100, 0.3879621426093092
100.0, 0.0001, 10, 200, 1, 0.44526820121793625
100.0, 0.0001, 10, 200, 0.1, 0.42927621853122894
100.0, 0.0001, 10, 200, 0.01, 0.42619867752907103
100.0, 0.0001, 10, 200, 0.001, 0.4252467605445417
100.0, 0.0001, 10, 200, 0.0001, 0.46735681440286714
100.0, 0.0001, 10, 200, 1e-05, 0.4742844065781007
100.0, 0.0001, 10, 200, 1e-06, 0.44720745499313325
100.0, 0.0001, 10, 200, 0, 0.4387521146121879
100.0, 0.0001, 15, 1, 1000, 0.3512955999472061
100.0, 0.0001, 15, 1, 100, 0.35005614634355353
100.0, 0.0001, 15, 1, 1, 0.3482477480368223
100.0, 0.0001, 15, 1, 0.1, 0.35679896018193624
100.0, 0.0001, 15, 1, 0.01, 0.3526854338836599
100.0, 0.0001, 15, 1, 0.001, 0.381006581873989
100.0, 0.0001, 15, 1, 0.0001, 0.36034168204962197
100.0, 0.0001, 15, 1, 1e-05, 0.34561168069866766
100.0, 0.0001, 15, 1, 1e-06, 0.3533460153211979
100.0, 0.0001, 15, 1, 0, 0.33782759713574584
100.0, 0.0001, 15, 50, 1000, 0.36121894236820684
100.0, 0.0001, 15, 50, 100, 0.32101102980693524
100.0, 0.0001, 15, 50, 1, 0.43278489003134424
100.0, 0.0001, 15, 50, 0.1, 0.45199007511672123
100.0, 0.0001, 15, 50, 0.01, 0.4423309263410451
100.0, 0.0001, 15, 50, 0.001, 0.4458154753667759
100.0, 0.0001, 15, 50, 0.0001, 0.47565350845983195
100.0, 0.0001, 15, 50, 1e-05, 0.45222361019419105
100.0, 0.0001, 15, 50, 1e-06, 0.4307997809819555
100.0, 0.0001, 15, 50, 0, 0.4526339934251988
100.0, 0.0001, 15, 100, 1000, 0.3525440368442922
100.0, 0.0001, 15, 100, 100, 0.3426329312865883
100.0, 0.0001, 15, 100, 1, 0.44685815078276425
100.0, 0.0001, 15, 100, 0.1, 0.45236457621602694
100.0, 0.0001, 15, 100, 0.01, 0.46354502190852953
100.0, 0.0001, 15, 100, 0.001, 0.4556362606128308
100.0, 0.0001, 15, 100, 0.0001, 0.46940982074636517
100.0, 0.0001, 15, 100, 1e-05, 0.4693284672202557
100.0, 0.0001, 15, 100, 1e-06, 0.4548205559825307
100.0, 0.0001, 15, 100, 0, 0.4642615211708175
100.0, 0.0001, 15, 150, 1000, 0.36298188579572577
100.0, 0.0001, 15, 150, 100, 0.30213721432365764
100.0, 0.0001, 15, 150, 1, 0.42281403674745827
100.0, 0.0001, 15, 150, 0.1, 0.46799636228560737
100.0, 0.0001, 15, 150, 0.01, 0.4473703422007547
100.0, 0.0001, 15, 150, 0.001, 0.4785252800423991
100.0, 0.0001, 15, 150, 0.0001, 0.46396663191032333
100.0, 0.0001, 15, 150, 1e-05, 0.45412859880226647
100.0, 0.0001, 15, 150, 1e-06, 0.4942287708231769
100.0, 0.0001, 15, 150, 0, 0.45009205377357797
100.0, 0.0001, 15, 200, 1000, 0.33934648912674237
100.0, 0.0001, 15, 200, 100, 0.3042401298819596
100.0, 0.0001, 15, 200, 1, 0.45158558275871685
100.0, 0.0001, 15, 200, 0.1, 0.4598823713031663
100.0, 0.0001, 15, 200, 0.01, 0.45203317391230735
100.0, 0.0001, 15, 200, 0.001, 0.45133978341378866
100.0, 0.0001, 15, 200, 0.0001, 0.46978177713577857
100.0, 0.0001, 15, 200, 1e-05, 0.45774318493716587
100.0, 0.0001, 15, 200, 1e-06, 0.4668924814776963
100.0, 0.0001, 15, 200, 0, 0.4750161993163647
100.0, 0.0001, 20, 1, 1000, 0.34411025375698967
100.0, 0.0001, 20, 1, 100, 0.37732004796027313
100.0, 0.0001, 20, 1, 1, 0.37949081420647773
100.0, 0.0001, 20, 1, 0.1, 0.3316748047220752
100.0, 0.0001, 20, 1, 0.01, 0.32771980653760785
100.0, 0.0001, 20, 1, 0.001, 0.35397212901254327
100.0, 0.0001, 20, 1, 0.0001, 0.38202659820196766
100.0, 0.0001, 20, 1, 1e-05, 0.37352874015063725
100.0, 0.0001, 20, 1, 1e-06, 0.35814004505235686
100.0, 0.0001, 20, 1, 0, 0.37239509486131006
100.0, 0.0001, 20, 50, 1000, 0.3569594932744172
100.0, 0.0001, 20, 50, 100, 0.34744080598655924
100.0, 0.0001, 20, 50, 1, 0.43754911376669847
100.0, 0.0001, 20, 50, 0.1, 0.4725613402695159
100.0, 0.0001, 20, 50, 0.01, 0.4717758744579726
100.0, 0.0001, 20, 50, 0.001, 0.4665612346979161
100.0, 0.0001, 20, 50, 0.0001, 0.4731741954380868
100.0, 0.0001, 20, 50, 1e-05, 0.4858849326390648
100.0, 0.0001, 20, 50, 1e-06, 0.4824876921268432
100.0, 0.0001, 20, 50, 0, 0.47846320707672185
100.0, 0.0001, 20, 100, 1000, 0.354656259317018
100.0, 0.0001, 20, 100, 100, 0.36530992212551106
100.0, 0.0001, 20, 100, 1, 0.43766007521515254
100.0, 0.0001, 20, 100, 0.1, 0.4744273790212631
100.0, 0.0001, 20, 100, 0.01, 0.46752822717771947
100.0, 0.0001, 20, 100, 0.001, 0.48678670544402136
100.0, 0.0001, 20, 100, 0.0001, 0.4938538903675622
100.0, 0.0001, 20, 100, 1e-05, 0.45434532803696775
100.0, 0.0001, 20, 100, 1e-06, 0.4561361557832568
100.0, 0.0001, 20, 100, 0, 0.4683501215254271
100.0, 0.0001, 20, 150, 1000, 0.3369450210985061
100.0, 0.0001, 20, 150, 100, 0.31601647108152586
100.0, 0.0001, 20, 150, 1, 0.46230762935268777
100.0, 0.0001, 20, 150, 0.1, 0.46981811717618827
100.0, 0.0001, 20, 150, 0.01, 0.4580044999844241
100.0, 0.0001, 20, 150, 0.001, 0.46199241506880256
100.0, 0.0001, 20, 150, 0.0001, 0.49871271813899903
100.0, 0.0001, 20, 150, 1e-05, 0.47967495194816406
100.0, 0.0001, 20, 150, 1e-06, 0.4917467989157868
100.0, 0.0001, 20, 150, 0, 0.4819014910942316
100.0, 0.0001, 20, 200, 1000, 0.3545437495193079
100.0, 0.0001, 20, 200, 100, 0.36641574472599275
100.0, 0.0001, 20, 200, 1, 0.4730361384628775
100.0, 0.0001, 20, 200, 0.1, 0.439313660706828
100.0, 0.0001, 20, 200, 0.01, 0.4847318985354078
100.0, 0.0001, 20, 200, 0.001, 0.47951500793369234
100.0, 0.0001, 20, 200, 0.0001, 0.4608137066180404
100.0, 0.0001, 20, 200, 1e-05, 0.4859603575976175
100.0, 0.0001, 20, 200, 1e-06, 0.46346353193714607
100.0, 0.0001, 20, 200, 0, 0.44461992301566866
100.0, 1e-06, 3, 1, 1000, 0.30116438308062266
100.0, 1e-06, 3, 1, 100, 0.38555513683405074
100.0, 1e-06, 3, 1, 1, 0.37599741908100925
100.0, 1e-06, 3, 1, 0.1, 0.3522931040836308
100.0, 1e-06, 3, 1, 0.01, 0.3163564757782723
100.0, 1e-06, 3, 1, 0.001, 0.35903338014667036
100.0, 1e-06, 3, 1, 0.0001, 0.3740946787665379
100.0, 1e-06, 3, 1, 1e-05, 0.2809397571264137
100.0, 1e-06, 3, 1, 1e-06, 0.35541952777217817
100.0, 1e-06, 3, 1, 0, 0.326657109009321
100.0, 1e-06, 3, 50, 1000, 0.40873524761858254
100.0, 1e-06, 3, 50, 100, 0.38002278127100786
100.0, 1e-06, 3, 50, 1, 0.397959780745837
100.0, 1e-06, 3, 50, 0.1, 0.38625957566774255
100.0, 1e-06, 3, 50, 0.01, 0.4004465587044972
100.0, 1e-06, 3, 50, 0.001, 0.433367402850982
100.0, 1e-06, 3, 50, 0.0001, 0.4412778858257026
100.0, 1e-06, 3, 50, 1e-05, 0.4607832862163941
100.0, 1e-06, 3, 50, 1e-06, 0.46958903231522653
100.0, 1e-06, 3, 50, 0, 0.4594081520711444
100.0, 1e-06, 3, 100, 1000, 0.3777408803293745
100.0, 1e-06, 3, 100, 100, 0.3832256239548519
100.0, 1e-06, 3, 100, 1, 0.3868987836334059
100.0, 1e-06, 3, 100, 0.1, 0.39916037863537007
100.0, 1e-06, 3, 100, 0.01, 0.4493103216490222
100.0, 1e-06, 3, 100, 0.001, 0.43563179299258614
100.0, 1e-06, 3, 100, 0.0001, 0.41695774169089606
100.0, 1e-06, 3, 100, 1e-05, 0.4278743763997585
100.0, 1e-06, 3, 100, 1e-06, 0.4375060687285789
100.0, 1e-06, 3, 100, 0, 0.4645538549003737
100.0, 1e-06, 3, 150, 1000, 0.39327399673068186
100.0, 1e-06, 3, 150, 100, 0.3802407265594804
100.0, 1e-06, 3, 150, 1, 0.42416633310125035
100.0, 1e-06, 3, 150, 0.1, 0.3868333600280433
100.0, 1e-06, 3, 150, 0.01, 0.38419096008610204
