alpha, beta, c, latent_features, steps, NDCG
0.01, 1e-06, 10, 50, 150, 0.401808723922342
0.01, 1e-06, 1, 3, 50, 0.1508907065652248
0.01, 1e-06, 1, 3, 100, 0.18263516003761127
0.01, 1e-06, 1, 3, 150, 0.16120693966238633
0.01, 1e-06, 1, 10, 50, 0.41949552536251944
0.01, 1e-06, 1, 10, 100, 0.41867874056265414
0.01, 1e-06, 1, 10, 150, 0.4173829315739894
0.01, 1e-06, 1, 30, 50, 0.35658793549286166
0.01, 1e-06, 1, 30, 100, 0.39529596667799394
0.01, 1e-06, 1, 30, 150, 0.3589930266565153
0.01, 1e-06, 1, 50, 50, 0.3436313478251997
0.01, 1e-06, 1, 50, 100, 0.3324763801053361
0.01, 1e-06, 1, 50, 150, 0.34185278493817534
0.01, 1e-06, 0.1, 3, 50, 0.17196983414061554
0.01, 1e-06, 0.1, 3, 100, 0.1581158196434337
0.01, 1e-06, 0.1, 3, 150, 0.1612532433855534
0.01, 1e-06, 0.1, 10, 50, 0.3945038424648834
0.01, 1e-06, 0.1, 10, 100, 0.4314117326209967
0.01, 1e-06, 0.1, 10, 150, 0.4170925441996871
0.01, 1e-06, 0.1, 30, 50, 0.36120498542406226
0.01, 1e-06, 0.1, 30, 100, 0.37262728393124084
0.01, 1e-06, 0.1, 30, 150, 0.3609814658239452
0.01, 1e-06, 0.1, 50, 50, 0.3068774259926546
0.01, 1e-06, 0.1, 50, 100, 0.31057901922987313
0.01, 1e-06, 0.1, 50, 150, 0.3038931353907624
0.01, 1e-06, 0.01, 3, 50, 0.16384716789930662
0.01, 1e-06, 0.01, 3, 100, 0.15024681242690704
0.01, 1e-06, 0.01, 3, 150, 0.18204881386794533
0.01, 1e-06, 0.01, 10, 50, 0.39888109093614005
0.01, 1e-06, 0.01, 10, 100, 0.4193278456862934
0.01, 1e-06, 0.01, 10, 150, 0.4108379189975728
0.01, 1e-06, 0.01, 30, 50, 0.3251099106904147
0.01, 1e-06, 0.01, 30, 100, 0.3770220912304466
0.01, 1e-06, 0.01, 30, 150, 0.35650343601510337
0.01, 1e-06, 0.01, 50, 50, 0.3248451663119593
0.01, 1e-06, 0.01, 50, 100, 0.3031122021638117
0.01, 1e-06, 0.01, 50, 150, 0.3042921817237333
0.01, 1e-06, 0.001, 3, 50, 0.16988235954456285
0.01, 1e-06, 0.001, 3, 100, 0.16785820722731135
0.01, 1e-06, 0.001, 3, 150, 0.18299893936480635
0.01, 1e-06, 0.001, 10, 50, 0.41994003206087505
0.01, 1e-06, 0.001, 10, 100, 0.4058705576244722
0.01, 1e-06, 0.001, 10, 150, 0.44621747355917457
0.01, 1e-06, 0.001, 30, 50, 0.3697516199351454
0.01, 1e-06, 0.001, 30, 100, 0.3180736100483368
0.01, 1e-06, 0.001, 30, 150, 0.3417983680476444
0.01, 1e-06, 0.001, 50, 50, 0.32696191509808514
0.01, 1e-06, 0.001, 50, 100, 0.3000017256183665
0.01, 1e-06, 0.001, 50, 150, 0.2701663579740602
0.0001, 100, 100, 3, 50, 0.16913081611955197
0.0001, 100, 100, 3, 100, 0.17321420743246613
0.0001, 100, 100, 3, 150, 0.17926137441002557
0.0001, 100, 100, 10, 50, 0.16165742033735078
0.0001, 100, 100, 10, 100, 0.17664535601164796
0.0001, 100, 100, 10, 150, 0.17494071463426525
0.0001, 100, 100, 30, 50, 0.16271270463354884
0.0001, 100, 100, 30, 100, 0.16444254195344407
0.0001, 100, 100, 30, 150, 0.17622342744416197
0.0001, 100, 100, 50, 50, 0.16240997961318512
0.0001, 100, 100, 50, 100, 0.17307819263107901
0.0001, 100, 100, 50, 150, 0.1762580955502021
0.0001, 100, 10, 3, 50, 0.17370625643184479
0.0001, 100, 10, 3, 100, 0.17681272896346623
0.0001, 100, 10, 3, 150, 0.15084814227888826
0.0001, 100, 10, 10, 50, 0.1875860482254948
0.0001, 100, 10, 10, 100, 0.17410828453648247
0.0001, 100, 10, 10, 150, 0.16687673908343417
0.0001, 100, 10, 30, 50, 0.16238686543539024
0.0001, 100, 10, 30, 100, 0.16572288623750325
0.0001, 100, 10, 30, 150, 0.17944893172137225
0.0001, 100, 10, 50, 50, 0.17494573332757973
0.0001, 100, 10, 50, 100, 0.1687934343423568
0.0001, 100, 10, 50, 150, 0.13974060702980384
0.0001, 100, 1, 3, 50, 0.10323894695132095
0.0001, 100, 1, 3, 100, 0.10612638539899688
0.0001, 100, 1, 3, 150, 0.09818928290794494
0.0001, 100, 1, 10, 50, 0.10816305370954529
0.0001, 100, 1, 10, 100, 0.09529987122453458
0.0001, 100, 1, 10, 150, 0.10969289155520602
0.0001, 100, 1, 30, 50, 0.09005503583026918
0.0001, 100, 1, 30, 100, 0.08377309611264588
0.0001, 100, 1, 30, 150, 0.09983730416566872
0.0001, 100, 1, 50, 50, 0.08531322953754315
0.0001, 100, 1, 50, 100, 0.10004501896946963
0.0001, 100, 1, 50, 150, 0.1067603748070767
0.0001, 100, 0.1, 3, 50, 0.032454385837556145
0.0001, 100, 0.1, 3, 100, 0.03612730625468484
0.0001, 100, 0.1, 3, 150, 0.032153366325292636
0.0001, 100, 0.1, 10, 50, 0.026529371986397588
0.0001, 100, 0.1, 10, 100, 0.026594603198877943
0.0001, 100, 0.1, 10, 150, 0.03594259970718162
0.0001, 100, 0.1, 30, 50, 0.030329946186075943
0.0001, 100, 0.1, 30, 100, 0.03404273413958597
0.0001, 100, 0.1, 30, 150, 0.024508237724091587
0.0001, 100, 0.1, 50, 50, 0.03716967557989397
0.0001, 100, 0.1, 50, 100, 0.05312821849760591
0.0001, 100, 0.1, 50, 150, 0.030190687217569505
0.0001, 100, 0.01, 3, 50, 0.03044675838039539
0.0001, 100, 0.01, 3, 100, 0.021062508666264912
0.0001, 100, 0.01, 3, 150, 0.02468356673216487
0.0001, 100, 0.01, 10, 50, 0.026536037394578695
0.0001, 100, 0.01, 10, 100, 0.03610066816235056
0.0001, 100, 0.01, 10, 150, 0.02668688707899551
0.0001, 100, 0.01, 30, 50, 0.032281306667314734
0.0001, 100, 0.01, 30, 100, 0.024746898392168083
0.0001, 100, 0.01, 30, 150, 0.03032417091260548
0.0001, 100, 0.01, 50, 50, 0.039192694831935354
0.0001, 100, 0.01, 50, 100, 0.03978907624761896
0.0001, 100, 0.01, 50, 150, 0.028556063102536375
0.0001, 100, 0.001, 3, 50, 0.02461540969536197
0.0001, 100, 0.001, 3, 100, 0.03230884246649015
0.0001, 100, 0.001, 3, 150, 0.043490101848109836
0.0001, 100, 0.001, 10, 50, 0.026489544331682723
0.0001, 100, 0.001, 10, 100, 0.020887805740240253
0.0001, 100, 0.001, 10, 150, 0.02285128728436089
0.0001, 100, 0.001, 30, 50, 0.028412526635808687
0.0001, 100, 0.001, 30, 100, 0.022698705505393657
0.0001, 100, 0.001, 30, 150, 0.026597171050418207
0.0001, 100, 0.001, 50, 50, 0.03528710901463435
0.0001, 100, 0.001, 50, 100, 0.018936434808904442
0.0001, 100, 0.001, 50, 150, 0.030526192111490612
0.0001, 1, 100, 3, 50, 0.18852712209787761
0.0001, 1, 100, 3, 100, 0.18986910115338798
0.0001, 1, 100, 3, 150, 0.17006643386331938
0.0001, 1, 100, 10, 50, 0.17801865107089754
0.0001, 1, 100, 10, 100, 0.15079258039005253
0.0001, 1, 100, 10, 150, 0.1681488988352129
0.0001, 1, 100, 30, 50, 0.1815258454516927
0.0001, 1, 100, 30, 100, 0.17051824832119128
0.0001, 1, 100, 30, 150, 0.1888280243131694
0.0001, 1, 100, 50, 50, 0.1705305257634458
0.0001, 1, 100, 50, 100, 0.15606083024080414
0.0001, 1, 100, 50, 150, 0.18815922356291423
0.0001, 1, 10, 3, 50, 0.1787838143466348
0.0001, 1, 10, 3, 100, 0.15803239537979472
0.0001, 1, 10, 3, 150, 0.14564459768043217
0.0001, 1, 10, 10, 50, 0.1733362122511685
0.0001, 1, 10, 10, 100, 0.1394962779409811
0.0001, 1, 10, 10, 150, 0.18257902722457017
0.0001, 1, 10, 30, 50, 0.18165771082139437
0.0001, 1, 10, 30, 100, 0.15500854686806556
0.0001, 1, 10, 30, 150, 0.1587535450003811
0.0001, 1, 10, 50, 50, 0.17823794521673225
0.0001, 1, 10, 50, 100, 0.18160912507775087
0.0001, 1, 10, 50, 150, 0.18192792964300566
0.0001, 1, 1, 3, 50, 0.1818512637581815
0.0001, 1, 1, 3, 100, 0.19211586860017152
0.0001, 1, 1, 3, 150, 0.1507738354282394
0.0001, 1, 1, 10, 50, 0.17930882922952826
0.0001, 1, 1, 10, 100, 0.1595678500528546
0.0001, 1, 1, 10, 150, 0.18703358024250924
0.0001, 1, 1, 30, 50, 0.19295982533950234
0.0001, 1, 1, 30, 100, 0.18298681595942834
0.0001, 1, 1, 30, 150, 0.15921751510508733
0.0001, 1, 1, 50, 50, 0.15861919215010128
0.0001, 1, 1, 50, 100, 0.18507031752619027
0.0001, 1, 1, 50, 150, 0.17886209308338266
0.0001, 1, 0.1, 3, 50, 0.10260178414196286
0.0001, 1, 0.1, 3, 100, 0.07972699861932231
0.0001, 1, 0.1, 3, 150, 0.11527186360406078
0.0001, 1, 0.1, 10, 50, 0.09405056021006247
0.0001, 1, 0.1, 10, 100, 0.09399116109624972
0.0001, 1, 0.1, 10, 150, 0.08045643586768353
0.0001, 1, 0.1, 30, 50, 0.11735030334062055
0.0001, 1, 0.1, 30, 100, 0.111841381123015
0.0001, 1, 0.1, 30, 150, 0.0979089473774292
0.0001, 1, 0.1, 50, 50, 0.10753588098142323
0.0001, 1, 0.1, 50, 100, 0.11027852817929673
0.0001, 1, 0.1, 50, 150, 0.11572383601549122
0.0001, 1, 0.01, 3, 50, 0.028743829976762277
0.0001, 1, 0.01, 3, 100, 0.03712876953364316
0.0001, 1, 0.01, 3, 150, 0.032174723868211054
0.0001, 1, 0.01, 10, 50, 0.030267092898492103
0.0001, 1, 0.01, 10, 100, 0.030372876972865073
0.0001, 1, 0.01, 10, 150, 0.033412120620507905
0.0001, 1, 0.01, 30, 50, 0.03544439368089936
0.0001, 1, 0.01, 30, 100, 0.026543445841699355
0.0001, 1, 0.01, 30, 150, 0.03788960814265539
0.0001, 1, 0.01, 50, 50, 0.03412646011696865
0.0001, 1, 0.01, 50, 100, 0.02850117358690376
0.0001, 1, 0.01, 50, 150, 0.026555848782272767
0.0001, 1, 0.001, 3, 50, 0.03974591088574476
0.0001, 1, 0.001, 3, 100, 0.033394064521066795
0.0001, 1, 0.001, 3, 150, 0.028617217668595926
0.0001, 1, 0.001, 10, 50, 0.0361587691806843
0.0001, 1, 0.001, 10, 100, 0.020870869040129518
0.0001, 1, 0.001, 10, 150, 0.035944942020328476
0.0001, 1, 0.001, 30, 50, 0.028191068463906635
0.0001, 1, 0.001, 30, 100, 0.028466451652674057
0.0001, 1, 0.001, 30, 150, 0.02668960755229024
0.0001, 1, 0.001, 50, 50, 0.03619732379643658
0.0001, 1, 0.001, 50, 100, 0.02652059138828569
0.0001, 1, 0.001, 50, 150, 0.024667917530985232
0.0001, 0.01, 100, 3, 50, 0.19958921591630832
0.0001, 0.01, 100, 3, 100, 0.17527015234829665
0.0001, 0.01, 100, 3, 150, 0.18063378795035498
0.0001, 0.01, 100, 10, 50, 0.16271166001261597
0.0001, 0.01, 100, 10, 100, 0.19798911282942577
0.0001, 0.01, 100, 10, 150, 0.18919632671517628
0.0001, 0.01, 100, 30, 50, 0.15745421577542168
0.0001, 0.01, 100, 30, 100, 0.19745312367065598
0.0001, 0.01, 100, 30, 150, 0.18523271417191972
0.0001, 0.01, 100, 50, 50, 0.18169071362539935
0.0001, 0.01, 100, 50, 100, 0.18309977016998705
0.0001, 0.01, 100, 50, 150, 0.18751851488751664
0.0001, 0.01, 10, 3, 50, 0.1597014789919371
0.0001, 0.01, 10, 3, 100, 0.17576545856139508
0.0001, 0.01, 10, 3, 150, 0.14577590621034087
0.0001, 0.01, 10, 10, 50, 0.16874737180495816
0.0001, 0.01, 10, 10, 100, 0.19478694199120755
0.0001, 0.01, 10, 10, 150, 0.1766853163901157
0.0001, 0.01, 10, 30, 50, 0.15402593357838584
0.0001, 0.01, 10, 30, 100, 0.15799788226954126
0.0001, 0.01, 10, 30, 150, 0.19807062531573677
0.0001, 0.01, 10, 50, 50, 0.15056570493353094
0.0001, 0.01, 10, 50, 100, 0.19232228174888202
0.0001, 0.01, 10, 50, 150, 0.17646855859293845
0.0001, 0.01, 1, 3, 50, 0.20365949888312643
0.0001, 0.01, 1, 3, 100, 0.15573790010879365
0.0001, 0.01, 1, 3, 150, 0.1594831126050577
0.0001, 0.01, 1, 10, 50, 0.1564321408064769
0.0001, 0.01, 1, 10, 100, 0.17201217686979342
0.0001, 0.01, 1, 10, 150, 0.17478121184680137
0.0001, 0.01, 1, 30, 50, 0.1792860494802826
0.0001, 0.01, 1, 30, 100, 0.17038941939095906
0.0001, 0.01, 1, 30, 150, 0.16632806901869227
0.0001, 0.01, 1, 50, 50, 0.160696511934284
0.0001, 0.01, 1, 50, 100, 0.19600852024598606
0.0001, 0.01, 1, 50, 150, 0.16708803269175765
0.0001, 0.01, 0.1, 3, 50, 0.1952863817760853
0.0001, 0.01, 0.1, 3, 100, 0.16431714249444127
0.0001, 0.01, 0.1, 3, 150, 0.17741028787395302
0.0001, 0.01, 0.1, 10, 50, 0.17165965861904794
0.0001, 0.01, 0.1, 10, 100, 0.18020472838207607
0.0001, 0.01, 0.1, 10, 150, 0.18002006980621235
0.0001, 0.01, 0.1, 30, 50, 0.1697406199219809
0.0001, 0.01, 0.1, 30, 100, 0.17768153943009957
0.0001, 0.01, 0.1, 30, 150, 0.17660196170582498
0.0001, 0.01, 0.1, 50, 50, 0.17936950404985658
0.0001, 0.01, 0.1, 50, 100, 0.1832925584502981
0.0001, 0.01, 0.1, 50, 150, 0.18082082810560773
0.0001, 0.01, 0.01, 3, 50, 0.1050834674475859
0.0001, 0.01, 0.01, 3, 100, 0.09708534700325197
0.0001, 0.01, 0.01, 3, 150, 0.09077317317789564
0.0001, 0.01, 0.01, 10, 50, 0.10682116032295116
0.0001, 0.01, 0.01, 10, 100, 0.0791574783984265
0.0001, 0.01, 0.01, 10, 150, 0.10486903538822581
0.0001, 0.01, 0.01, 30, 50, 0.08997641566150366
0.0001, 0.01, 0.01, 30, 100, 0.09587813175516591
0.0001, 0.01, 0.01, 30, 150, 0.07757706375726164
0.0001, 0.01, 0.01, 50, 50, 0.08544509400365943
0.0001, 0.01, 0.01, 50, 100, 0.09240308266158764
0.0001, 0.01, 0.01, 50, 150, 0.08648610607415846
0.0001, 0.01, 0.001, 3, 50, 0.04156510215679108
0.0001, 0.01, 0.001, 3, 100, 0.037864742926042305
0.0001, 0.01, 0.001, 3, 150, 0.02382691201478128
0.0001, 0.01, 0.001, 10, 50, 0.41996203950009053
0.0001, 0.01, 0.001, 10, 100, 0.42898324819326467
0.0001, 0.01, 0.001, 10, 150, 0.4170676393869159
0.0001, 0.01, 0.001, 30, 50, 0.4345073560395013
0.0001, 0.01, 0.001, 30, 100, 0.43884060053014795
0.0001, 0.01, 0.001, 30, 150, 0.4244417107742408
0.0001, 0.01, 0.001, 50, 50, 0.41445264608457927
0.0001, 0.01, 0.001, 50, 100, 0.4144309971254235
0.0001, 0.01, 0.001, 50, 150, 0.4098352947369527
0.0001, 0.0001, 100, 3, 50, 0.16261748504442428
0.0001, 0.0001, 100, 3, 100, 0.17071724458863766
0.0001, 0.0001, 100, 3, 150, 0.1727768909039385
0.0001, 0.0001, 100, 10, 50, 0.4368982050494037
0.0001, 0.0001, 100, 10, 100, 0.4508676616166602
0.0001, 0.0001, 100, 10, 150, 0.44393795406829584
0.0001, 0.0001, 100, 30, 50, 0.4737088488792454
0.0001, 0.0001, 100, 30, 100, 0.4447608311755377
0.0001, 0.0001, 100, 30, 150, 0.49532655693316785
0.0001, 0.0001, 100, 50, 50, 0.48205319573144356
0.0001, 0.0001, 100, 50, 100, 0.4743913692717074
0.0001, 0.0001, 100, 50, 150, 0.4926426293234398
0.0001, 0.0001, 10, 3, 50, 0.16118639259117226
0.0001, 0.0001, 10, 3, 100, 0.16443314708379111
0.0001, 0.0001, 10, 3, 150, 0.1711919670867592
0.0001, 0.0001, 10, 10, 50, 0.4466918154838481
0.0001, 0.0001, 10, 10, 100, 0.40006414147022507
0.0001, 0.0001, 10, 10, 150, 0.34864315077524133
0.0001, 0.0001, 10, 30, 50, 0.3707383025466742
0.0001, 0.0001, 10, 30, 100, 0.3342342646192264
0.0001, 0.0001, 10, 30, 150, 0.3100557217134363
0.0001, 0.0001, 10, 50, 50, 0.3793919894497052
0.0001, 0.0001, 10, 50, 100, 0.3431438545077984
0.0001, 0.0001, 10, 50, 150, 0.3006784833543934
0.0001, 0.0001, 1, 3, 50, 0.16877357572615848
0.0001, 0.0001, 1, 3, 100, 0.17699020333566334
0.0001, 0.0001, 1, 3, 150, 0.12723826584676773
0.0001, 0.0001, 1, 10, 50, 0.37085233525710604
0.0001, 0.0001, 1, 10, 100, 0.42787864348984295
0.0001, 0.0001, 1, 10, 150, 0.4477223285165388
0.0001, 0.0001, 1, 30, 50, 0.3572624393553263
0.0001, 0.0001, 1, 30, 100, 0.41207497269785587
0.0001, 0.0001, 1, 30, 150, 0.4121945192888199
0.0001, 0.0001, 1, 50, 50, 0.35688862864887816
0.0001, 0.0001, 1, 50, 100, 0.376237241178544
0.0001, 0.0001, 1, 50, 150, 0.4161039862613059
0.0001, 0.0001, 0.1, 3, 50, 0.17048655061754822
0.0001, 0.0001, 0.1, 3, 100, 0.19292147536478818
0.0001, 0.0001, 0.1, 3, 150, 0.16164508816675277
0.0001, 0.0001, 0.1, 10, 50, 0.3494617762562718
0.0001, 0.0001, 0.1, 10, 100, 0.37520167757753087
0.0001, 0.0001, 0.1, 10, 150, 0.35168663297471964
0.0001, 0.0001, 0.1, 30, 50, 0.34949698959450165
0.0001, 0.0001, 0.1, 30, 100, 0.3499910348880242
0.0001, 0.0001, 0.1, 30, 150, 0.3144313764931887
0.0001, 0.0001, 0.1, 50, 50, 0.3524999223709884
0.0001, 0.0001, 0.1, 50, 100, 0.3651387348780471
0.0001, 0.0001, 0.1, 50, 150, 0.36656958966812864
0.0001, 0.0001, 0.01, 3, 50, 0.16724168895472438
0.0001, 0.0001, 0.01, 3, 100, 0.16837328351459088
0.0001, 0.0001, 0.01, 3, 150, 0.16367366957277737
0.0001, 0.0001, 0.01, 10, 50, 0.3155555979747846
0.0001, 0.0001, 0.01, 10, 100, 0.35778757274228395
0.0001, 0.0001, 0.01, 10, 150, 0.3699592213136141
0.0001, 0.0001, 0.01, 30, 50, 0.36877845130401554
0.0001, 0.0001, 0.01, 30, 100, 0.3486010125796677
0.0001, 0.0001, 0.01, 30, 150, 0.3610156023095141
0.0001, 0.0001, 0.01, 50, 50, 0.37355094546337897
0.0001, 0.0001, 0.01, 50, 100, 0.3538127517151044
0.0001, 0.0001, 0.01, 50, 150, 0.3376557227791227
0.0001, 0.0001, 0.001, 3, 50, 0.09631169532137179
0.0001, 0.0001, 0.001, 3, 100, 0.1030564361291909
0.0001, 0.0001, 0.001, 3, 150, 0.09108125801462545
0.0001, 0.0001, 0.001, 10, 50, 0.3838438965357848
0.0001, 0.0001, 0.001, 10, 100, 0.3759336607041538
0.0001, 0.0001, 0.001, 10, 150, 0.3771635563073091
0.0001, 0.0001, 0.001, 30, 50, 0.3784460177568911
0.0001, 0.0001, 0.001, 30, 100, 0.36868474933846557
0.0001, 0.0001, 0.001, 30, 150, 0.3408483393759382
0.0001, 0.0001, 0.001, 50, 50, 0.36312338950492645
0.0001, 0.0001, 0.001, 50, 100, 0.34209715586811046
0.0001, 0.0001, 0.001, 50, 150, 0.3650738774585844
0.0001, 1e-06, 100, 3, 50, 0.15382706485135686
0.0001, 1e-06, 100, 3, 100, 0.18706762109406314
0.0001, 1e-06, 100, 3, 150, 0.1872996223404953
0.0001, 1e-06, 100, 10, 50, 0.44117842024443965
0.0001, 1e-06, 100, 10, 100, 0.41601874823973156
0.0001, 1e-06, 100, 10, 150, 0.45426960993570037
0.0001, 1e-06, 100, 30, 50, 0.3932532725603701
0.0001, 1e-06, 100, 30, 100, 0.4295382644344857
0.0001, 1e-06, 100, 30, 150, 0.4195023668034932
0.0001, 1e-06, 100, 50, 50, 0.40457931965037736
0.0001, 1e-06, 100, 50, 100, 0.37783581550975753
0.0001, 1e-06, 100, 50, 150, 0.36274229030275634
0.0001, 1e-06, 10, 3, 50, 0.1766098146694008
0.0001, 1e-06, 10, 3, 100, 0.1521106495639993
0.0001, 1e-06, 10, 3, 150, 0.19037361703593747
0.0001, 1e-06, 10, 10, 50, 0.4043191005862432
0.0001, 1e-06, 10, 10, 100, 0.43391241007316284
0.0001, 1e-06, 10, 10, 150, 0.4743636259190048
0.0001, 1e-06, 10, 30, 50, 0.401234614826544
0.0001, 1e-06, 10, 30, 100, 0.4130017746066079
0.0001, 1e-06, 10, 30, 150, 0.4691300415259413
0.0001, 1e-06, 10, 50, 50, 0.3908209014967737
0.0001, 1e-06, 10, 50, 100, 0.40349522629101886
0.0001, 1e-06, 10, 50, 150, 0.380796794500782
0.0001, 1e-06, 1, 3, 50, 0.16842975365803387
0.0001, 1e-06, 1, 3, 100, 0.1898471853603674
0.0001, 1e-06, 1, 3, 150, 0.14567598909697657
0.0001, 1e-06, 1, 10, 50, 0.4073866717667404
0.0001, 1e-06, 1, 10, 100, 0.3872136223133517
0.0001, 1e-06, 1, 10, 150, nan
0.0001, 1e-06, 1, 30, 50, 0.3674451824384387
0.0001, 1e-06, 1, 30, 100, 0.3261042191261769
0.0001, 1e-06, 1, 30, 150, 0.294557265425049
0.0001, 1e-06, 1, 50, 50, 0.385219344922769
0.0001, 1e-06, 1, 50, 100, 0.2999191473605659
0.0001, 1e-06, 1, 50, 150, 0.29814003421925805
0.0001, 1e-06, 0.1, 3, 50, 0.1597597458996398
0.0001, 1e-06, 0.1, 3, 100, 0.16957844327581792
0.0001, 1e-06, 0.1, 3, 150, 0.1580184777681817
0.0001, 1e-06, 0.1, 10, 50, 0.3501167031381069
0.0001, 1e-06, 0.1, 10, 100, nan
0.0001, 1e-06, 0.1, 10, 150, nan
0.0001, 1e-06, 0.1, 30, 50, 0.3663932731090302
0.0001, 1e-06, 0.1, 30, 100, nan
0.0001, 1e-06, 0.1, 30, 150, nan
0.0001, 1e-06, 0.1, 50, 50, 0.313692278008014
0.0001, 1e-06, 0.1, 50, 100, 0.3145653688603484
0.0001, 1e-06, 0.1, 50, 150, 0.28381410824686143
0.0001, 1e-06, 0.01, 3, 50, 0.14882668400650145
0.0001, 1e-06, 0.01, 3, 100, 0.15793876108295085
0.0001, 1e-06, 0.01, 3, 150, 0.17570801179340165
0.0001, 1e-06, 0.01, 10, 50, nan
0.0001, 1e-06, 0.01, 10, 100, nan
0.0001, 1e-06, 0.01, 10, 150, nan
0.0001, 1e-06, 0.01, 30, 50, 0.33457635121471546
0.0001, 1e-06, 0.01, 30, 100, 0.34839403441517014
0.0001, 1e-06, 0.01, 30, 150, nan
0.0001, 1e-06, 0.01, 50, 50, 0.3365389346032523
0.0001, 1e-06, 0.01, 50, 100, 0.31032864981107616
0.0001, 1e-06, 0.01, 50, 150, 0.3167544717724324
0.0001, 1e-06, 0.001, 3, 50, 0.14561985363308336
0.0001, 1e-06, 0.001, 3, 100, 0.17879982920662896
0.0001, 1e-06, 0.001, 3, 150, 0.1708155064708478
0.0001, 1e-06, 0.001, 10, 50, 0.3539013180035666
0.0001, 1e-06, 0.001, 10, 100, nan
0.0001, 1e-06, 0.001, 10, 150, nan
0.0001, 1e-06, 0.001, 30, 50, 0.33799517050269023
0.0001, 1e-06, 0.001, 30, 100, nan
0.0001, 1e-06, 0.001, 30, 150, nan
0.0001, 1e-06, 0.001, 50, 50, 0.3750143277725206
0.0001, 1e-06, 0.001, 50, 100, 0.31552907006555014
0.0001, 1e-06, 0.001, 50, 150, nan
1e-06, 100, 100, 3, 50, 0.1729265767226207
1e-06, 100, 100, 3, 100, 0.15481531100132176
1e-06, 100, 100, 3, 150, 0.17682758663700382
1e-06, 100, 100, 10, 50, 0.17345018562522782
1e-06, 100, 100, 10, 100, 0.18676229651787768
1e-06, 100, 100, 10, 150, 0.19283331529230488
1e-06, 100, 100, 30, 50, 0.1536451119776298
1e-06, 100, 100, 30, 100, 0.15250837094360498
1e-06, 100, 100, 30, 150, 0.18798856442479214
1e-06, 100, 100, 50, 50, 0.18022403537486692
1e-06, 100, 100, 50, 100, 0.16967718598583023
1e-06, 100, 100, 50, 150, 0.1613354004690504
1e-06, 100, 10, 3, 50, 0.18484498925860976
1e-06, 100, 10, 3, 100, 0.15960370328824267
1e-06, 100, 10, 3, 150, 0.17605573931509316
1e-06, 100, 10, 10, 50, 0.15508850052970005
1e-06, 100, 10, 10, 100, 0.16842004968510657
1e-06, 100, 10, 10, 150, 0.16144440340823896
1e-06, 100, 10, 30, 50, 0.1754903524390747
1e-06, 100, 10, 30, 100, 0.17386614863233787
1e-06, 100, 10, 30, 150, 0.17170065251541075
1e-06, 100, 10, 50, 50, 0.15946407036794383
1e-06, 100, 10, 50, 100, 0.1506240509351042
1e-06, 100, 10, 50, 150, 0.15287944607362022
1e-06, 100, 1, 3, 50, 0.09707820353152535
1e-06, 100, 1, 3, 100, 0.0804498225867742
1e-06, 100, 1, 3, 150, 0.09320137262349368
1e-06, 100, 1, 10, 50, 0.09372854643579627
1e-06, 100, 1, 10, 100, 0.07620901259854307
1e-06, 100, 1, 10, 150, 0.10579434114326552
1e-06, 100, 1, 30, 50, 0.08683415836260716
1e-06, 100, 1, 30, 100, 0.09644308535822103
1e-06, 100, 1, 30, 150, 0.10139041542732581
1e-06, 100, 1, 50, 50, 0.10298162080131179
1e-06, 100, 1, 50, 100, 0.11630358318228477
1e-06, 100, 1, 50, 150, 0.09411835127713881
1e-06, 100, 0.1, 3, 50, 0.034225768632830264
1e-06, 100, 0.1, 3, 100, 0.0360328966813085
1e-06, 100, 0.1, 3, 150, 0.02291052880580172
1e-06, 100, 0.1, 10, 50, 0.024647075493856693
1e-06, 100, 0.1, 10, 100, 0.022724119659273786
1e-06, 100, 0.1, 10, 150, 0.020766776283940983
1e-06, 100, 0.1, 30, 50, 0.03602040976460708
1e-06, 100, 0.1, 30, 100, 0.043585925775601934
1e-06, 100, 0.1, 30, 150, 0.03988057861142988
1e-06, 100, 0.1, 50, 50, 0.030364658638201356
1e-06, 100, 0.1, 50, 100, 0.03978970371973528
1e-06, 100, 0.1, 50, 150, 0.0417397332917051
1e-06, 100, 0.01, 3, 50, 0.040992318235867034
1e-06, 100, 0.01, 3, 100, 0.03976722703324004
1e-06, 100, 0.01, 3, 150, 0.02767243863502711
1e-06, 100, 0.01, 10, 50, 0.04095162236264125
1e-06, 100, 0.01, 10, 100, 0.01709043377225085
1e-06, 100, 0.01, 10, 150, 0.039812275140726626
1e-06, 100, 0.01, 30, 50, 0.028489075467871525
1e-06, 100, 0.01, 30, 100, 0.030353292003463216
1e-06, 100, 0.01, 30, 150, 0.044905564714524976
1e-06, 100, 0.01, 50, 50, 0.02272467606908616
1e-06, 100, 0.01, 50, 100, 0.024719610477331413
1e-06, 100, 0.01, 50, 150, 0.030425575085220046
1e-06, 100, 0.001, 3, 50, 0.03908917518046942
